Time,TaskID,GNBID,Window,Coverage,BatchType,InputDataKB,OutputDataKB,MaxLatency,ComputationMI,WaitTime,ExecTime,NetTime,TotalTime,Status,PDCWaitingTime,SuccessFlag
24.0192,36163,6,Window_24.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0940,S,0.0150,1
24.0192,36164,5,Window_24.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0912,S,0.0080,1
24.0192,36178,2,Window_24.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0960,S,0.0150,1
24.0192,36170,1,Window_24.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0945,S,0.0150,1
24.0192,36185,4,Window_24.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0990,S,0.0097,1
25.0192,37251,3,Window_25.000,1/4,TIMEOUT,2.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0892,S,0.0150,1
25.0192,37265,6,Window_25.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0942,S,0.0150,1
25.0192,37261,5,Window_25.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0970,S,0.0150,1
25.0192,37256,2,Window_25.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0960,S,0.0150,1
25.0192,37266,1,Window_25.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0990,S,0.0150,1
25.0192,37275,4,Window_25.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0954,S,0.0089,1
26.0192,38342,3,Window_26.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0974,S,0.0150,1
26.0192,38348,6,Window_26.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0938,S,0.0133,1
26.0192,38369,5,Window_26.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0924,S,0.0107,1
26.0192,38345,2,Window_26.000,4/5,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0945,S,0.0150,1
26.0192,38347,1,Window_26.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0955,S,0.0150,1
26.0192,38370,4,Window_26.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0904,S,0.0150,1
27.0192,39431,3,Window_27.000,3/4,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.1019,S,0.0150,1
27.0192,39445,6,Window_27.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0937,S,0.0150,1
27.0192,39434,5,Window_27.000,1/5,TIMEOUT,2.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0836,S,0.0150,1
27.0192,39435,2,Window_27.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0924,S,0.0117,1
27.0192,39446,1,Window_27.000,3/6,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0943,S,0.0150,1
27.0192,39460,4,Window_27.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0905,S,0.0117,1
28.0192,40521,3,Window_28.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0941,S,0.0105,1
28.0192,40535,6,Window_28.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0958,S,0.0111,1
28.0192,40537,5,Window_28.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0935,S,0.0129,1
28.0192,40526,2,Window_28.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0952,S,0.0131,1
28.0192,40542,1,Window_28.000,6/6,COMPLETE,12.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0936,S,0.0132,1
28.0192,40547,4,Window_28.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0966,S,0.0103,1
29.0192,41619,3,Window_29.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0954,S,0.0076,1
29.0192,41618,6,Window_29.000,5/6,TIMEOUT,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0928,S,0.0150,1
29.0192,41614,5,Window_29.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0935,S,0.0104,1
29.0192,41616,2,Window_29.000,3/5,TIMEOUT,6.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0903,S,0.0150,1
29.0192,41617,1,Window_29.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0954,S,0.0150,1
29.0192,41635,4,Window_29.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0938,S,0.0081,1
30.0192,42726,3,Window_30.000,4/4,COMPLETE,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0885,S,0.0126,1
30.0192,42728,6,Window_30.000,4/6,TIMEOUT,8.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0915,S,0.0150,1
30.0192,42729,5,Window_30.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0903,S,0.0127,1
30.0192,42718,2,Window_30.000,5/5,COMPLETE,10.00,50.00,2.00,1000,0.0000,0.0042,0.0000,0.0911,S,0.0138,1
