Time,PmuID,PmuCoordinates,DataSize,GNB_Target,Path,HopSum,Status
1.0000,5,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0162s, 155.0m) -> TELCO (0.0378s, 707.1m) -> TSO (0.0785s, 1415.6m)",0.1326,OK
1.0000,6,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0152s, 143.3m) -> TELCO (0.0348s, 707.1m) -> TSO (0.0780s, 1415.6m)",0.1280,OK
1.0000,7,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0122s, 156.7m) -> TELCO (0.0433s, 707.1m) -> TSO (0.0795s, 1415.6m)",0.1350,OK
1.0000,8,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0034s, 295.0m) -> TELCO (0.0373s, 707.1m) -> TSO (0.0826s, 1415.6m)",0.1233,OK
1.0000,9,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0136s, 499.3m) -> TELCO (0.0351s, 707.1m) -> TSO (0.0693s, 1415.6m)",0.1181,OK
1.0000,10,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0097s, 140.8m) -> TELCO (0.0417s, 707.1m) -> TSO (0.0801s, 1415.6m)",0.1315,OK
1.0000,11,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0053s, 229.3m) -> TELCO (0.0331s, 707.1m) -> TSO (0.0823s, 1415.6m)",0.1207,OK
1.0000,12,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0048s, 469.1m) -> TELCO (0.0400s, 707.1m) -> TSO (0.0788s, 1415.6m)",0.1236,OK
1.0000,13,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0146s, 527.8m) -> TELCO (0.0338s, 500.0m) -> TSO (0.0631s, 1415.6m)",0.1115,OK
1.0000,14,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0022s, 498.4m) -> TELCO (0.0410s, 707.1m) -> TSO (0.0811s, 1415.6m)",0.1243,OK
1.0000,15,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0113s, 492.2m) -> TELCO (0.0384s, 500.0m) -> TSO (0.0731s, 1415.6m)",0.1228,OK
1.0000,16,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0044s, 302.6m) -> TELCO (0.0383s, 500.0m) -> TSO (0.0627s, 1415.6m)",0.1054,OK
1.0000,17,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0138s, 202.0m) -> TELCO (0.0369s, 500.0m) -> TSO (0.0784s, 1415.6m)",0.1291,OK
1.0000,18,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0096s, 466.0m) -> TELCO (0.0390s, 707.1m) -> TSO (0.0902s, 1415.6m)",0.1388,OK
1.0000,19,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0156s, 471.3m) -> TELCO (0.0390s, 707.1m) -> TSO (0.0823s, 1415.6m)",0.1369,OK
1.0000,0,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0063s, 164.8m) -> TELCO (0.0342s, 500.0m) -> TSO (0.0850s, 1415.6m)",0.1255,OK
1.0000,10,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0027s, 246.7m) -> TELCO (0.0406s, 707.1m) -> TSO (0.0550s, 1415.6m)",0.0983,OK
1.0000,4,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0000s, 483.4m) -> TELCO (0.0336s, 707.1m) -> TSO (0.0711s, 1415.6m)",0.1047,OK
1.0000,25,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0044s, 302.6m) -> TELCO (0.0383s, 500.0m) -> TSO (0.0627s, 1415.6m)",0.1054,OK
1.0000,22,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0146s, 527.8m) -> TELCO (0.0338s, 500.0m) -> TSO (0.0631s, 1415.6m)",0.1115,OK
1.0000,18,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0136s, 499.3m) -> TELCO (0.0351s, 707.1m) -> TSO (0.0693s, 1415.6m)",0.1181,DEADLINE_MISSED
1.0000,20,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0053s, 229.3m) -> TELCO (0.0331s, 707.1m) -> TSO (0.0823s, 1415.6m)",0.1207,DEADLINE_MISSED
1.0000,1,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0140s, 202.9m) -> TELCO (0.0373s, 500.0m) -> TSO (0.0702s, 1415.6m)",0.1215,DEADLINE_MISSED
1.0000,6,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0136s, 242.7m) -> TELCO (0.0375s, 707.1m) -> TSO (0.0706s, 1415.6m)",0.1217,DEADLINE_MISSED
1.0000,24,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0113s, 492.2m) -> TELCO (0.0384s, 500.0m) -> TSO (0.0731s, 1415.6m)",0.1228,DEADLINE_MISSED
1.0000,17,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0034s, 295.0m) -> TELCO (0.0373s, 707.1m) -> TSO (0.0826s, 1415.6m)",0.1233,DEADLINE_MISSED
1.0000,21,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0048s, 469.1m) -> TELCO (0.0400s, 707.1m) -> TSO (0.0788s, 1415.6m)",0.1236,DEADLINE_MISSED
1.0000,23,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0022s, 498.4m) -> TELCO (0.0410s, 707.1m) -> TSO (0.0811s, 1415.6m)",0.1243,DEADLINE_MISSED
1.0000,7,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0177s, 200.4m) -> TELCO (0.0368s, 707.1m) -> TSO (0.0700s, 1415.6m)",0.1245,DEADLINE_MISSED
1.0000,5,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0020s, 209.0m) -> TELCO (0.0393s, 707.1m) -> TSO (0.0839s, 1415.6m)",0.1252,DEADLINE_MISSED
1.0000,29,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0063s, 164.8m) -> TELCO (0.0342s, 500.0m) -> TSO (0.0850s, 1415.6m)",0.1255,DEADLINE_MISSED
1.0000,12,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0126s, 407.4m) -> TELCO (0.0397s, 707.1m) -> TSO (0.0746s, 1415.6m)",0.1269,DEADLINE_MISSED
1.0000,15,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0152s, 143.3m) -> TELCO (0.0348s, 707.1m) -> TSO (0.0780s, 1415.6m)",0.1280,DEADLINE_MISSED
1.0000,8,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0080s, 468.4m) -> TELCO (0.0387s, 500.0m) -> TSO (0.0815s, 1415.6m)",0.1282,DEADLINE_MISSED
1.0000,9,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0162s, 275.0m) -> TELCO (0.0370s, 707.1m) -> TSO (0.0754s, 1415.6m)",0.1286,DEADLINE_MISSED
1.0000,26,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0138s, 202.0m) -> TELCO (0.0369s, 500.0m) -> TSO (0.0784s, 1415.6m)",0.1291,DEADLINE_MISSED
1.0000,13,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0173s, 564.2m) -> TELCO (0.0431s, 707.1m) -> TSO (0.0689s, 1415.6m)",0.1293,DEADLINE_MISSED
1.0000,19,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0097s, 140.8m) -> TELCO (0.0417s, 707.1m) -> TSO (0.0801s, 1415.6m)",0.1315,DEADLINE_MISSED
1.0000,0,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0090s, 165.6m) -> TELCO (0.0423s, 500.0m) -> TSO (0.0807s, 1415.6m)",0.1320,DEADLINE_MISSED
1.0000,14,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0162s, 155.0m) -> TELCO (0.0378s, 707.1m) -> TSO (0.0785s, 1415.6m)",0.1326,DEADLINE_MISSED
1.0000,16,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0122s, 156.7m) -> TELCO (0.0433s, 707.1m) -> TSO (0.0795s, 1415.6m)",0.1350,DEADLINE_MISSED
1.0000,3,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0128s, 240.8m) -> TELCO (0.0358s, 707.1m) -> TSO (0.0871s, 1415.6m)",0.1357,DEADLINE_MISSED
1.0000,11,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0103s, 541.6m) -> TELCO (0.0350s, 707.1m) -> TSO (0.0904s, 1415.6m)",0.1357,DEADLINE_MISSED
1.0000,2,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0188s, 506.0m) -> TELCO (0.0378s, 707.1m) -> TSO (0.0798s, 1415.6m)",0.1364,DEADLINE_MISSED
1.0000,28,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0156s, 471.3m) -> TELCO (0.0390s, 707.1m) -> TSO (0.0823s, 1415.6m)",0.1369,DEADLINE_MISSED
1.0000,27,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0096s, 466.0m) -> TELCO (0.0390s, 707.1m) -> TSO (0.0902s, 1415.6m)",0.1388,DEADLINE_MISSED
1.3333,1,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0155s, 165.6m) -> TELCO (0.0351s, 500.0m) -> TSO (0.0792s, 1415.6m)",0.1297,OK
1.3333,2,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0079s, 202.9m) -> TELCO (0.0323s, 500.0m) -> TSO (0.0684s, 1415.6m)",0.1086,OK
1.3333,3,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0089s, 506.0m) -> TELCO (0.0343s, 707.1m) -> TSO (0.0785s, 1415.6m)",0.1217,OK
1.3333,4,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0018s, 240.8m) -> TELCO (0.0364s, 707.1m) -> TSO (0.0667s, 1415.6m)",0.1050,OK
1.3333,5,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0054s, 483.4m) -> TELCO (0.0408s, 707.1m) -> TSO (0.0814s, 1415.6m)",0.1276,OK
1.3333,6,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0116s, 209.0m) -> TELCO (0.0389s, 707.1m) -> TSO (0.0942s, 1415.6m)",0.1447,OK
1.3333,7,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0042s, 242.7m) -> TELCO (0.0302s, 707.1m) -> TSO (0.0732s, 1415.6m)",0.1076,OK
1.3333,8,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0036s, 200.4m) -> TELCO (0.0410s, 707.1m) -> TSO (0.0800s, 1415.6m)",0.1247,OK
1.3333,9,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0077s, 468.4m) -> TELCO (0.0412s, 500.0m) -> TSO (0.0788s, 1415.6m)",0.1277,OK
1.3333,10,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0238s, 275.0m) -> TELCO (0.0362s, 707.1m) -> TSO (0.0606s, 1415.6m)",0.1206,OK
1.3333,11,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0015s, 246.7m) -> TELCO (0.0381s, 707.1m) -> TSO (0.0646s, 1415.6m)",0.1042,OK
1.3333,12,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0103s, 541.6m) -> TELCO (0.0378s, 707.1m) -> TSO (0.0667s, 1415.6m)",0.1147,OK
1.3333,13,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0118s, 407.4m) -> TELCO (0.0416s, 707.1m) -> TSO (0.0811s, 1415.6m)",0.1345,OK
1.3333,14,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0180s, 564.2m) -> TELCO (0.0385s, 707.1m) -> TSO (0.0636s, 1415.6m)",0.1202,OK
1.3333,15,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0076s, 155.0m) -> TELCO (0.0369s, 707.1m) -> TSO (0.0926s, 1415.6m)",0.1372,OK
1.3333,16,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0061s, 143.3m) -> TELCO (0.0349s, 707.1m) -> TSO (0.0792s, 1415.6m)",0.1202,OK
1.3333,17,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0141s, 156.7m) -> TELCO (0.0403s, 707.1m) -> TSO (0.1020s, 1415.6m)",0.1564,OK
1.3333,18,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0136s, 295.0m) -> TELCO (0.0343s, 707.1m) -> TSO (0.0786s, 1415.6m)",0.1265,OK
1.3333,19,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0108s, 499.3m) -> TELCO (0.0379s, 707.1m) -> TSO (0.0788s, 1415.6m)",0.1276,OK
1.3333,0,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0076s, 140.8m) -> TELCO (0.0410s, 707.1m) -> TSO (0.0739s, 1415.6m)",0.1224,OK
1.3333,1,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0088s, 229.3m) -> TELCO (0.0388s, 707.1m) -> TSO (0.0850s, 1415.6m)",0.1325,OK
1.3333,2,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0084s, 469.1m) -> TELCO (0.0349s, 707.1m) -> TSO (0.0863s, 1415.6m)",0.1296,OK
1.3333,3,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0075s, 527.8m) -> TELCO (0.0345s, 500.0m) -> TSO (0.0687s, 1415.6m)",0.1107,OK
1.3333,4,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0052s, 498.4m) -> TELCO (0.0385s, 707.1m) -> TSO (0.0873s, 1415.6m)",0.1310,OK
1.3333,5,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0019s, 492.2m) -> TELCO (0.0384s, 500.0m) -> TSO (0.0754s, 1415.6m)",0.1158,OK
1.3333,6,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0106s, 302.6m) -> TELCO (0.0403s, 500.0m) -> TSO (0.0603s, 1415.6m)",0.1112,OK
1.3333,7,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0073s, 202.0m) -> TELCO (0.0402s, 500.0m) -> TSO (0.0754s, 1415.6m)",0.1229,OK
1.3333,8,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0060s, 466.0m) -> TELCO (0.0364s, 707.1m) -> TSO (0.0819s, 1415.6m)",0.1243,OK
1.3333,9,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0136s, 471.3m) -> TELCO (0.0451s, 707.1m) -> TSO (0.0568s, 1415.6m)",0.1155,OK
1.3333,10,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0088s, 164.8m) -> TELCO (0.0362s, 500.0m) -> TSO (0.0821s, 1415.6m)",0.1270,OK
1.6667,11,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0112s, 165.6m) -> TELCO (0.0339s, 500.0m) -> TSO (0.0658s, 1415.6m)",0.1109,OK
1.6667,12,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0065s, 202.9m) -> TELCO (0.0345s, 500.0m) -> TSO (0.0749s, 1415.6m)",0.1159,OK
1.6667,13,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0116s, 506.0m) -> TELCO (0.0374s, 707.1m) -> TSO (0.0843s, 1415.6m)",0.1333,OK
1.6667,14,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0000s, 240.8m) -> TELCO (0.0420s, 707.1m) -> TSO (0.0624s, 1415.6m)",0.1044,OK
1.6667,15,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0070s, 483.4m) -> TELCO (0.0422s, 707.1m) -> TSO (0.0605s, 1415.6m)",0.1096,OK
1.6667,16,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0120s, 209.0m) -> TELCO (0.0352s, 707.1m) -> TSO (0.0861s, 1415.6m)",0.1333,OK
1.6667,17,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0061s, 242.7m) -> TELCO (0.0386s, 707.1m) -> TSO (0.0920s, 1415.6m)",0.1367,OK
1.6667,18,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0075s, 200.4m) -> TELCO (0.0401s, 707.1m) -> TSO (0.0696s, 1415.6m)",0.1172,OK
1.6667,19,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0093s, 468.4m) -> TELCO (0.0369s, 500.0m) -> TSO (0.0670s, 1415.6m)",0.1131,OK
1.6667,0,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0142s, 275.0m) -> TELCO (0.0375s, 707.1m) -> TSO (0.0812s, 1415.6m)",0.1330,OK
1.6667,1,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0082s, 246.7m) -> TELCO (0.0358s, 707.1m) -> TSO (0.0751s, 1415.6m)",0.1192,OK
1.6667,2,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0026s, 541.6m) -> TELCO (0.0431s, 707.1m) -> TSO (0.0590s, 1415.6m)",0.1048,OK
1.6667,3,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0000s, 407.4m) -> TELCO (0.0350s, 707.1m) -> TSO (0.0653s, 1415.6m)",0.1003,OK
1.6667,4,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0217s, 564.2m) -> TELCO (0.0434s, 707.1m) -> TSO (0.0841s, 1415.6m)",0.1493,OK
1.6667,5,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0101s, 155.0m) -> TELCO (0.0374s, 707.1m) -> TSO (0.0781s, 1415.6m)",0.1257,OK
1.6667,6,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0066s, 143.3m) -> TELCO (0.0409s, 707.1m) -> TSO (0.0839s, 1415.6m)",0.1314,OK
1.6667,7,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0000s, 156.7m) -> TELCO (0.0375s, 707.1m) -> TSO (0.0801s, 1415.6m)",0.1175,OK
1.6667,8,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0006s, 295.0m) -> TELCO (0.0396s, 707.1m) -> TSO (0.0877s, 1415.6m)",0.1279,OK
1.6667,9,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0080s, 499.3m) -> TELCO (0.0326s, 707.1m) -> TSO (0.0696s, 1415.6m)",0.1102,OK
1.6667,10,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0156s, 140.8m) -> TELCO (0.0342s, 707.1m) -> TSO (0.0764s, 1415.6m)",0.1263,OK
1.6667,11,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0105s, 229.3m) -> TELCO (0.0345s, 707.1m) -> TSO (0.0952s, 1415.6m)",0.1401,OK
1.6667,12,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0149s, 469.1m) -> TELCO (0.0380s, 707.1m) -> TSO (0.0702s, 1415.6m)",0.1231,OK
1.6667,13,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0076s, 527.8m) -> TELCO (0.0407s, 500.0m) -> TSO (0.0852s, 1415.6m)",0.1335,OK
1.6667,14,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0060s, 498.4m) -> TELCO (0.0367s, 707.1m) -> TSO (0.0605s, 1415.6m)",0.1032,OK
1.6667,15,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0155s, 492.2m) -> TELCO (0.0364s, 500.0m) -> TSO (0.0817s, 1415.6m)",0.1336,OK
1.6667,16,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0136s, 302.6m) -> TELCO (0.0379s, 500.0m) -> TSO (0.0681s, 1415.6m)",0.1197,OK
1.6667,17,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0036s, 202.0m) -> TELCO (0.0408s, 500.0m) -> TSO (0.0754s, 1415.6m)",0.1197,OK
1.6667,18,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0131s, 466.0m) -> TELCO (0.0399s, 707.1m) -> TSO (0.0627s, 1415.6m)",0.1157,OK
1.6667,19,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0051s, 471.3m) -> TELCO (0.0364s, 707.1m) -> TSO (0.0728s, 1415.6m)",0.1144,OK
1.6667,0,"(1367.3,1097.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0170s, 164.8m) -> TELCO (0.0357s, 500.0m) -> TSO (0.0654s, 1415.6m)",0.1181,OK
2.0000,1,"(367.2,901.1)",2.00,GNB_3,"PMU -> GNB_3 (0.0008s, 165.6m) -> TELCO (0.0362s, 500.0m) -> TSO (0.0742s, 1415.6m)",0.1112,OK
2.0000,2,"(700.5,968.9)",2.00,GNB_3,"PMU -> GNB_3 (0.0128s, 202.9m) -> TELCO (0.0354s, 500.0m) -> TSO (0.0804s, 1415.6m)",0.1286,OK
2.0000,3,"(1700.5,1964.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0098s, 506.0m) -> TELCO (0.0394s, 707.1m) -> TSO (0.0861s, 1415.6m)",0.1352,OK
2.0000,4,"(700.5,1633.2)",2.00,GNB_5,"PMU -> GNB_5 (0.0000s, 240.8m) -> TELCO (0.0403s, 707.1m) -> TSO (0.0843s, 1415.6m)",0.1246,OK
2.0000,5,"(1033.7,372.4)",2.00,GNB_2,"PMU -> GNB_2 (0.0091s, 483.4m) -> TELCO (0.0328s, 707.1m) -> TSO (0.0742s, 1415.6m)",0.1160,OK
2.0000,6,"(1700.2,440.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0214s, 209.0m) -> TELCO (0.0367s, 707.1m) -> TSO (0.0776s, 1415.6m)",0.1357,OK
2.0000,7,"(700.4,636.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0027s, 242.7m) -> TELCO (0.0385s, 707.1m) -> TSO (0.0760s, 1415.6m)",0.1172,OK
2.0000,8,"(1700.3,1504.6)",2.00,GNB_6,"PMU -> GNB_6 (0.0216s, 200.4m) -> TELCO (0.0421s, 707.1m) -> TSO (0.0863s, 1415.6m)",0.1501,OK
2.0000,9,"(33.6,1043.7)",2.00,GNB_3,"PMU -> GNB_3 (0.0069s, 468.4m) -> TELCO (0.0347s, 500.0m) -> TSO (0.0696s, 1415.6m)",0.1111,OK
2.0000,10,"(700.2,311.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0096s, 275.0m) -> TELCO (0.0382s, 707.1m) -> TSO (0.0653s, 1415.6m)",0.1131,OK
2.0000,11,"(367.0,1707.8)",2.00,GNB_5,"PMU -> GNB_5 (0.0024s, 246.7m) -> TELCO (0.0387s, 707.1m) -> TSO (0.0900s, 1415.6m)",0.1311,OK
2.0000,12,"(33.6,1775.4)",2.00,GNB_5,"PMU -> GNB_5 (0.0041s, 541.6m) -> TELCO (0.0397s, 707.1m) -> TSO (0.0867s, 1415.6m)",0.1305,OK
2.0000,13,"(1366.8,114.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0003s, 407.4m) -> TELCO (0.0340s, 707.1m) -> TSO (0.0725s, 1415.6m)",0.1068,OK
2.0000,14,"(33.4,182.8)",2.00,GNB_1,"PMU -> GNB_1 (0.0046s, 564.2m) -> TELCO (0.0329s, 707.1m) -> TSO (0.0698s, 1415.6m)",0.1073,OK
2.0000,15,"(1366.9,1579.3)",2.00,GNB_6,"PMU -> GNB_6 (0.0142s, 155.0m) -> TELCO (0.0390s, 707.1m) -> TSO (0.0732s, 1415.6m)",0.1265,OK
2.0000,16,"(366.8,447.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0096s, 143.3m) -> TELCO (0.0344s, 707.1m) -> TSO (0.0749s, 1415.6m)",0.1189,OK
2.0000,17,"(367.6,1416.0)",2.00,GNB_5,"PMU -> GNB_5 (0.0060s, 156.7m) -> TELCO (0.0384s, 707.1m) -> TSO (0.0808s, 1415.6m)",0.1252,OK
2.0000,18,"(1700.8,283.9)",2.00,GNB_2,"PMU -> GNB_2 (0.0028s, 295.0m) -> TELCO (0.0396s, 707.1m) -> TSO (0.0803s, 1415.6m)",0.1227,OK
2.0000,19,"(1034.4,1680.2)",2.00,GNB_6,"PMU -> GNB_6 (0.0147s, 499.3m) -> TELCO (0.0380s, 707.1m) -> TSO (0.0661s, 1415.6m)",0.1188,OK
2.0000,0,"(1367.7,548.2)",2.00,GNB_2,"PMU -> GNB_2 (0.0135s, 140.8m) -> TELCO (0.0404s, 707.1m) -> TSO (0.0773s, 1415.6m)",0.1312,OK
2.0000,1,"(1367.5,1687.1)",2.00,GNB_6,"PMU -> GNB_6 (0.0092s, 229.3m) -> TELCO (0.0402s, 707.1m) -> TSO (0.0722s, 1415.6m)",0.1217,OK
2.0000,2,"(34.2,555.1)",2.00,GNB_1,"PMU -> GNB_1 (0.0041s, 469.1m) -> TELCO (0.0383s, 707.1m) -> TSO (0.0815s, 1415.6m)",0.1239,OK
2.0000,3,"(1034.2,751.7)",2.00,GNB_4,"PMU -> GNB_4 (0.0154s, 527.8m) -> TELCO (0.0414s, 500.0m) -> TSO (0.0674s, 1415.6m)",0.1243,OK
2.0000,4,"(367.6,19.5)",2.00,GNB_1,"PMU -> GNB_1 (0.0075s, 498.4m) -> TELCO (0.0355s, 707.1m) -> TSO (0.0699s, 1415.6m)",0.1129,OK
2.0000,5,"(1034.1,1158.6)",2.00,GNB_4,"PMU -> GNB_4 (0.0059s, 492.2m) -> TELCO (0.0422s, 500.0m) -> TSO (0.0766s, 1415.6m)",0.1248,OK
2.0000,6,"(700.7,1226.4)",2.00,GNB_3,"PMU -> GNB_3 (0.0162s, 302.6m) -> TELCO (0.0373s, 500.0m) -> TSO (0.0760s, 1415.6m)",0.1296,OK
2.0000,7,"(1700.7,1023.0)",2.00,GNB_4,"PMU -> GNB_4 (0.0057s, 202.0m) -> TELCO (0.0355s, 500.0m) -> TSO (0.0804s, 1415.6m)",0.1216,OK
2.0000,8,"(1034.1,1490.8)",2.00,GNB_6,"PMU -> GNB_6 (0.0139s, 466.0m) -> TELCO (0.0332s, 707.1m) -> TSO (0.0674s, 1415.6m)",0.1145,OK
2.0000,9,"(33.9,1429.9)",2.00,GNB_5,"PMU -> GNB_5 (0.0020s, 471.3m) -> TELCO (0.0383s, 707.1m) -> TSO (0.0691s, 1415.6m)",0.1094,OK
