Time,PmuID,PmuCoordinates,DataSize,Path,HopSum,Status
4.0000,1,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0072s, 274.6m)",0.0072,OK
4.0000,4,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0127s, 265.2m)",0.0127,OK
4.0000,5,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0144s, 431.9m)",0.0144,OK
4.0000,2,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0191s, 526.3m)",0.0191,OK
4.0000,24,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0243s, 414.1m)",0.0243,DEADLINE_MISSED
4.0000,3,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0094s, 343.3m)",0.0094,OK
4.0000,7,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0113s, 275.1m)",0.0113,OK
4.0000,10,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0165s, 123.6m)",0.0165,OK
4.0000,11,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0173s, 410.4m)",0.0173,OK
4.0000,13,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0040s, 109.2m)",0.0040,OK
4.0000,18,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0079s, 431.5m)",0.0079,OK
4.0000,8,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0105s, 291.7m)",0.0105,OK
4.0000,22,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0116s, 438.4m)",0.0116,OK
4.0000,6,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0183s, 371.0m)",0.0183,OK
4.0000,9,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0204s, 459.1m)",0.0204,DEADLINE_MISSED
4.0000,12,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0071s, 223.3m)",0.0071,OK
4.0000,20,"(1244.0,1682.2)",2.00,"PMU -> GNB_6 (0.0107s, 314.2m)",0.0107,OK
4.0000,26,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0110s, 112.7m)",0.0110,OK
4.0000,16,"(1910.1,1411.1)",2.00,"PMU -> GNB_6 (0.0116s, 419.6m)",0.0116,OK
4.0000,21,"(1909.9,1749.8)",2.00,"PMU -> GNB_6 (0.0228s, 480.1m)",0.0228,DEADLINE_MISSED
4.0000,15,"(243.3,842.2)",2.00,"PMU -> GNB_3 (0.0088s, 301.3m)",0.0088,OK
4.0000,23,"(910.7,814.6)",2.00,"PMU -> GNB_3 (0.0097s, 450.6m)",0.0097,OK
4.0000,17,"(577.4,1078.9)",2.00,"PMU -> GNB_3 (0.0113s, 110.6m)",0.0113,OK
5.0000,25,"(1577.2,421.5)",2.00,"PMU -> GNB_2 (0.0026s, 110.1m)",0.0026,OK
5.0000,28,"(1243.8,624.9)",2.00,"PMU -> GNB_2 (0.0045s, 285.1m)",0.0045,OK
5.0000,27,"(1243.9,285.9)",2.00,"PMU -> GNB_2 (0.0053s, 333.8m)",0.0053,OK
5.0000,0,"(1909.6,496.2)",2.00,"PMU -> GNB_2 (0.0097s, 409.6m)",0.0097,OK
5.0000,14,"(1576.7,374.4)",2.00,"PMU -> GNB_2 (0.0157s, 147.2m)",0.0157,OK
5.0000,19,"(1910.1,143.3)",2.00,"PMU -> GNB_2 (0.0184s, 543.5m)",0.0184,DEADLINE_MISSED
5.0000,1,"(577.0,1763.6)",2.00,"PMU -> GNB_5 (0.0102s, 274.6m)",0.0102,OK
5.0000,29,"(577.1,1492.8)",2.00,"PMU -> GNB_5 (0.0116s, 77.4m)",0.0116,OK
5.0000,5,"(910.2,1635.2)",2.00,"PMU -> GNB_5 (0.0123s, 431.9m)",0.0123,OK
5.0000,4,"(243.5,1567.5)",2.00,"PMU -> GNB_5 (0.0160s, 265.2m)",0.0160,OK
5.0000,2,"(243.7,1959.7)",2.00,"PMU -> GNB_5 (0.0185s, 526.3m)",0.0185,OK
5.0000,24,"(910.6,1553.7)",2.00,"PMU -> GNB_5 (0.0196s, 414.1m)",0.0196,OK
5.0000,3,"(1243.7,1228.4)",2.00,"PMU -> GNB_4 (0.0017s, 343.3m)",0.0017,OK
5.0000,10,"(1576.8,903.1)",2.00,"PMU -> GNB_4 (0.0073s, 123.6m)",0.0073,OK
5.0000,11,"(1909.4,970.9)",2.00,"PMU -> GNB_4 (0.0129s, 410.4m)",0.0129,OK
5.0000,7,"(1243.6,1099.7)",2.00,"PMU -> GNB_4 (0.0163s, 275.1m)",0.0163,OK
5.0000,13,"(576.6,577.8)",2.00,"PMU -> GNB_1 (0.0085s, 109.2m)",0.0085,OK
5.0000,18,"(577.5,75.5)",2.00,"PMU -> GNB_1 (0.0108s, 431.5m)",0.0108,OK
5.0000,22,"(910.7,346.8)",2.00,"PMU -> GNB_1 (0.0122s, 438.4m)",0.0122,OK
5.0000,8,"(243.4,638.8)",2.00,"PMU -> GNB_1 (0.0143s, 291.7m)",0.0143,OK
5.0000,6,"(243.6,231.9)",2.00,"PMU -> GNB_1 (0.0203s, 371.0m)",0.0203,OK
5.0000,9,"(910.1,706.6)",2.00,"PMU -> GNB_1 (0.0216s, 459.1m)",0.0216,OK
5.0000,26,"(1577.3,1418.0)",2.00,"PMU -> GNB_6 (0.0047s, 112.7m)",0.0047,OK
5.0000,12,"(1576.6,1709.8)",2.00,"PMU -> GNB_6 (0.0056s, 223.3m)",0.0056,OK
